order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
6846,8,8,Butter Chicken,2023-10-16,14:50:56,Completed,235
7228,5,9,Chicken Shawarma,2023-09-29,14:50:53,Completed,233
2517,17,4,Egg Curry,2023-02-10,14:50:52,Completed,349
2918,20,10,Chicken Biryani,2023-01-25,14:50:48,Completed,269
2006,2,8,Chicken Biryani,2023-02-26,14:50:46,Completed,248
463,15,2,Prawn Masala,2023-12-20,14:50:36,Completed,509
5603,19,5,Chicken Biryani,2023-03-12,14:50:26,Completed,277
7073,4,7,Paneer Butter Masala,2023-03-28,14:50:20,Completed,273
343,20,5,Prawn Masala,2023-03-10,14:50:13,Completed,240
3119,18,6,Burger,2023-07-12,14:50:11,Completed,199
2773,6,3,Paneer Butter Masala,2023-09-06,14:50:10,Completed,231
8671,8,2,Vegetable Fried Rice,2023-05-24,14:50:10,Not Fulfilled,230
2368,2,5,Chicken Biryani,2023-09-16,14:50:08,Completed,287
9233,6,3,Hyderabadi Biryani,2023-05-19,14:50:06,Completed,525
9983,4,10,Paneer Lababdar,2023-06-09,14:50:02,Completed,280
888,3,10,Hyderabadi Biryani,2023-10-03,14:49:48,Completed,325
2982,3,7,Paneer Butter Masala,2023-05-08,14:49:48,Completed,224
2774,3,4,Pasta Alfredo,2023-02-08,14:49:44,Completed,347
5382,17,8,Mutton Biryani,2023-01-18,14:49:19,Completed,278
8928,4,2,Pizza,2023-07-03,14:49:12,Completed,251
5610,16,10,Chole Bhature,2023-09-07,14:49:10,Completed,243
7232,7,5,Mutton Biryani,2023-03-11,14:49:10,Completed,527
3286,20,1,Mutton Rogan Josh,2023-10-21,14:49:05,Completed,297
534,1,8,Pasta Alfredo,2023-11-24,14:49:04,Completed,219
3273,12,9,Paneer Tikka,2023-05-21,14:48:56,Not Fulfilled,346
4473,22,4,Masala Dosa,2023-10-24,14:48:53,Completed,388
8378,4,7,Mutton Rogan Josh,2023-10-17,14:48:46,Completed,295
2197,11,4,Vegetable Fried Rice,2023-10-02,14:48:45,Completed,500
6113,22,7,Paneer Tikka,2023-02-17,14:48:41,Completed,266
739,8,7,Vegetable Fried Rice,2023-10-07,14:48:39,Completed,295
690,22,5,Egg Curry,2023-10-09,14:48:38,Completed,436
9327,7,9,Pizza,2023-08-14,14:48:36,Completed,313
7906,8,8,Lamb Kebab,2023-05-09,14:48:34,Completed,318
3803,10,1,Masala Dosa,2023-07-28,14:48:32,Completed,338
1367,4,1,Masala Dosa,2023-07-17,14:48:24,Completed,311
5545,21,3,Paneer Tikka,2023-09-05,14:48:18,Completed,270
350,1,7,Paneer Butter Masala,2023-08-07,14:48:10,Completed,496
435,5,5,Chicken Shawarma,2023-03-26,14:48:07,Completed,239
1234,6,6,Chicken Tikka,2023-06-20,14:47:58,Completed,525
7411,7,6,Burger,2023-01-06,14:47:55,Completed,305
1697,12,3,Pasta Alfredo,2023-03-07,14:47:48,Completed,313
607,2,2,Paneer Butter Masala,2023-03-29,14:47:44,Completed,259
7307,7,10,Prawn Masala,2023-06-18,14:47:38,Completed,299
9319,5,8,Samosa,2023-05-11,14:47:14,Completed,651
4339,19,5,Paneer Tikka,2023-01-03,14:47:13,Completed,338
5368,20,5,Paneer Butter Masala,2023-03-17,14:47:13,Completed,289
1700,10,5,Mutton Rogan Josh,2023-08-24,14:47:01,Completed,498
8083,5,7,Chicken Biryani,2023-06-18,14:46:59,Completed,514
4980,15,7,Mutton Biryani,2023-07-04,14:46:52,Completed,251
4582,15,10,Grilled Chicken Sandwich,2023-12-16,14:46:47,Completed,319
166,17,5,Pasta Alfredo,2023-01-28,14:46:44,Completed,494
7241,9,1,Grilled Chicken Sandwich,2023-09-27,14:46:41,Completed,333
4499,20,4,Hyderabadi Biryani,2023-05-18,14:46:28,Completed,521
3919,15,10,Paneer Tikka,2023-09-18,14:46:24,Completed,543
9532,5,10,Prawn Masala,2023-03-02,14:46:09,Completed,241
5670,22,6,Butter Chicken,2023-03-08,14:46:07,Completed,309
5613,20,4,Mutton Rogan Josh,2023-05-18,14:46:03,Completed,261
4122,15,4,Fish Curry,2023-04-20,14:45:51,Completed,255
4789,21,2,Pasta Alfredo,2023-02-02,14:45:47,Completed,204
8366,7,6,Mutton Biryani,2023-04-29,14:45:46,Completed,662
6486,17,2,Chole Bhature,2023-10-09,14:45:45,Completed,253
292,17,10,Chicken Biryani,2023-10-28,14:45:44,Completed,533
9887,7,8,Pizza,2023-12-03,14:45:42,Completed,212
4574,16,9,Prawn Masala,2023-10-22,14:45:33,Completed,199
6604,6,7,Dal Makhani,2023-05-11,14:45:28,Completed,279
8393,4,6,Masala Dosa,2023-11-02,14:45:24,Completed,254
3998,17,10,Vegetable Fried Rice,2023-09-16,14:45:14,Completed,297
51,19,9,Mutton Rogan Josh,2023-10-22,14:45:03,Completed,283
7160,6,10,Paneer Tikka,2023-03-04,14:44:57,Completed,227
3493,3,9,Pasta Alfredo,2023-11-07,14:44:45,Completed,315
7035,4,7,Dal Makhani,2023-02-13,14:44:24,Completed,282
6170,19,7,Lamb Kebab,2023-10-16,14:44:15,Completed,711
8458,6,6,Masala Dosa,2023-07-17,14:44:14,Completed,332
3891,16,9,Pasta Alfredo,2023-06-26,14:44:05,Completed,321
5518,16,4,Chole Bhature,2023-02-05,14:44:05,Completed,346
5966,16,10,Paneer Tikka,2023-11-13,14:44:02,Completed,339
7940,9,10,Vegetable Fried Rice,2023-10-02,14:43:55,Completed,274
8039,9,7,Lamb Kebab,2023-09-20,14:43:46,Completed,212
9879,8,4,Chicken Shawarma,2023-11-05,14:43:46,Completed,683
5832,20,8,Chole Bhature,2023-02-23,14:43:32,Completed,214
9999,24,4,Dal Makhani,2023-02-17,14:43:22,Completed,300
8244,6,8,Fish Curry,2023-09-23,14:43:21,Completed,333
2601,15,6,Pasta Alfredo,2023-05-29,14:43:15,Completed,262
3766,12,9,Egg Curry,2023-10-10,14:43:03,Completed,339
8895,5,9,Chole Bhature,2023-12-03,14:42:44,Completed,289
7015,5,10,Chicken Biryani,2023-02-28,14:42:19,Completed,656
7093,9,2,Masala Dosa,2023-02-08,14:42:15,Completed,299
8112,6,5,Vegetable Fried Rice,2023-11-26,14:42:13,Completed,238
3731,11,9,Paneer Lababdar,2023-02-27,14:42:05,Not Fulfilled,485
6363,21,10,Mutton Rogan Josh,2023-01-21,14:42:04,Completed,270
6756,7,1,Lamb Kebab,2023-04-26,14:42:02,Completed,342
1228,17,10,Paneer Butter Masala,2023-09-05,14:42:00,Completed,303
7955,9,6,Masala Dosa,2023-08-16,14:42:00,Completed,240
4345,15,10,Mutton Rogan Josh,2023-04-04,14:41:53,Completed,345
1525,19,3,Lamb Kebab,2023-03-19,14:41:52,Completed,220
8035,5,3,Chicken Biryani,2023-01-17,14:41:46,Completed,232
9980,4,1,Paneer Lababdar,2023-11-20,14:41:39,Completed,234
9798,4,4,Samosa,2023-06-25,14:41:32,Completed,302
9554,8,10,Pizza,2023-10-17,14:41:30,Completed,342
9723,4,8,Butter Chicken,2023-05-13,14:41:30,Completed,488
5710,16,4,Prawn Masala,2023-02-25,14:41:19,Completed,339
9641,8,1,Paneer Lababdar,2023-05-18,14:41:16,Completed,316
3377,20,5,Masala Dosa,2023-04-29,14:41:11,Not Fulfilled,324
2672,18,6,Paneer Butter Masala,2023-04-27,14:41:10,Completed,550
533,19,3,Dal Makhani,2023-05-21,14:41:09,Completed,218
8094,6,3,Grilled Chicken Sandwich,2023-03-09,14:41:00,Completed,319
9433,5,9,Chicken Shawarma,2023-11-19,14:41:00,Completed,301
7377,4,1,Paneer Butter Masala,2023-04-01,14:40:51,Completed,523
7528,4,3,Mutton Biryani,2023-09-26,14:40:42,Completed,263
5102,18,7,Egg Curry,2023-10-26,14:40:36,Completed,257
7344,7,8,Masala Dosa,2023-07-07,14:40:28,Completed,309
5396,20,4,Masala Dosa,2023-12-21,14:40:26,Completed,365
9960,7,4,Paneer Lababdar,2023-12-22,14:40:19,Completed,346
1631,1,10,Mutton Biryani,2023-10-19,14:40:17,Completed,348
2613,20,8,Chicken Biryani,2023-02-03,14:40:14,Completed,291
7439,7,8,Masala Dosa,2023-03-02,14:40:08,Completed,340
8815,5,1,Lamb Kebab,2023-05-27,14:39:54,Completed,643
610,3,6,Chicken Biryani,2023-10-26,14:39:50,Completed,489
6520,5,2,Masala Dosa,2023-10-03,14:39:39,Completed,236
8759,7,2,Dal Makhani,2023-06-25,14:39:39,Completed,239
4819,17,2,Paneer Tikka,2023-04-20,14:39:35,Completed,256
8194,4,6,Hyderabadi Biryani,2023-11-05,14:39:33,Completed,678
1236,3,8,Paneer Butter Masala,2023-03-02,14:39:29,Completed,246
5951,22,7,Hyderabadi Biryani,2023-09-13,14:39:14,Completed,549
762,8,2,Pasta Alfredo,2023-12-15,14:39:13,Completed,236
2633,15,8,Egg Curry,2023-12-23,14:39:12,Completed,327
7634,5,8,Masala Dosa,2023-06-19,14:39:08,Completed,661
9367,8,1,Chole Bhature,2023-07-13,14:39:08,Completed,280
2604,7,1,Paneer Butter Masala,2023-07-04,14:38:56,Completed,239
3961,22,7,Paneer Lababdar,2023-07-10,14:38:55,Completed,209
8325,6,4,Lamb Kebab,2023-07-23,14:38:48,Completed,309
8465,5,8,Masala Dosa,2023-12-14,14:38:46,Not Fulfilled,553
9103,5,5,Mutton Biryani,2023-01-29,14:38:45,Completed,320
2703,4,8,Fish Curry,2023-01-29,14:38:40,Completed,267
6534,9,7,Hyderabadi Biryani,2023-01-31,14:38:29,Completed,212
5812,19,2,Paneer Butter Masala,2023-12-15,14:38:14,Completed,208
9760,8,3,Dal Makhani,2023-01-17,14:38:11,Completed,337
1645,17,3,Vegetable Fried Rice,2023-04-01,14:38:01,Completed,267
8429,8,3,Chole Bhature,2023-01-01,14:37:40,Completed,234
785,22,9,Samosa,2023-01-03,14:37:21,Completed,210
4129,21,3,Pasta Alfredo,2023-03-26,14:37:18,Completed,210
4341,21,9,Burger,2023-04-12,14:37:14,Completed,314
5111,18,2,Prawn Masala,2023-01-23,14:37:11,Completed,298
7561,5,6,Pasta Alfredo,2023-12-25,14:37:01,Completed,230
5422,19,10,Mutton Rogan Josh,2023-12-07,14:36:59,Completed,275
3599,8,7,Egg Curry,2023-06-11,14:36:58,Completed,349
6695,8,4,Burger,2023-01-06,14:36:57,Completed,222
8981,5,10,Prawn Masala,2023-09-21,14:36:51,Completed,725
3940,22,9,Masala Dosa,2023-08-09,14:36:50,Completed,362
9015,6,8,Hyderabadi Biryani,2023-09-05,14:36:49,Completed,220
4751,18,10,Dal Makhani,2023-12-24,14:36:46,Completed,310
2986,12,9,Prawn Masala,2023-09-26,14:36:42,Completed,235
2462,12,7,Paneer Butter Masala,2023-11-09,14:36:27,Completed,326
6061,15,2,Hyderabadi Biryani,2023-03-20,14:36:26,Completed,269
5618,22,6,Hyderabadi Biryani,2023-11-20,14:36:10,Completed,244
2002,6,4,Chicken Shawarma,2023-07-15,14:36:00,Completed,256
9186,9,7,Prawn Masala,2023-04-21,14:36:00,Completed,246
2397,11,9,Paneer Butter Masala,2023-12-23,14:35:41,Completed,253
8710,8,6,Samosa,2023-08-15,14:35:37,Completed,223
9326,5,4,Mutton Biryani,2023-08-30,14:35:37,Completed,199
8397,5,10,Chicken Biryani,2023-03-13,14:35:30,Completed,279
4815,20,1,Paneer Butter Masala,2023-02-27,14:35:15,Completed,286
8866,9,1,Grilled Chicken Sandwich,2023-08-19,14:35:10,Completed,267
151,7,3,Mutton Rogan Josh,2023-10-01,14:35:04,Completed,546
7119,6,7,Hyderabadi Biryani,2023-08-04,14:35:01,Completed,347
3252,19,6,Chicken Biryani,2023-09-19,14:34:53,Completed,202
94,13,5,Pasta Alfredo,2023-02-04,14:34:52,Completed,531
2246,19,4,Hyderabadi Biryani,2023-11-09,14:34:44,Completed,457
2400,10,6,Chicken Biryani,2023-11-30,14:34:44,Completed,278
9192,5,10,Paneer Lababdar,2023-06-06,14:34:21,Completed,300
6581,7,7,Butter Chicken,2023-10-18,14:34:17,Completed,220
4658,15,4,Chicken Shawarma,2023-04-12,14:34:15,Completed,210
3261,18,10,Mutton Rogan Josh,2023-01-11,14:34:13,Not Fulfilled,421
3515,16,2,Mutton Biryani,2023-10-24,14:34:04,Completed,237
1674,22,1,Chicken Tikka,2023-03-18,14:34:02,Completed,254
4861,18,2,Paneer Tikka,2023-12-28,14:33:55,Completed,209
7481,6,7,Fish Curry,2023-09-03,14:33:48,Completed,248
4011,22,2,Lamb Kebab,2023-04-04,14:33:37,Completed,347
2396,3,8,Pasta Alfredo,2023-03-28,14:33:33,Completed,244
3914,6,9,Paneer Tikka,2023-12-26,14:33:33,Completed,199
8541,5,7,Chicken Biryani,2023-01-22,14:33:31,Completed,220
9749,8,8,Chicken Tikka,2023-03-29,14:33:29,Completed,329
4313,22,5,Chicken Biryani,2023-02-17,14:33:23,Completed,480
9373,9,6,Prawn Masala,2023-07-01,14:33:22,Completed,254
5789,22,5,Masala Dosa,2023-11-14,14:33:20,Completed,199
4881,20,3,Paneer Tikka,2023-03-12,14:33:16,Completed,324
4401,16,9,Pasta Alfredo,2023-08-19,14:33:12,Completed,245
5409,17,10,Lamb Kebab,2023-11-30,14:33:03,Completed,202
4983,15,5,Lamb Kebab,2023-05-01,14:33:00,Completed,208
345,9,10,Masala Dosa,2023-06-10,14:32:40,Completed,291
9840,4,3,Pizza,2023-11-27,14:32:32,Completed,349
2285,17,3,Paneer Butter Masala,2023-06-21,14:32:01,Completed,213
7570,9,10,Dal Makhani,2023-11-22,14:31:35,Completed,203
6993,7,8,Mutton Biryani,2023-12-08,14:31:09,Completed,293
1822,19,5,Burger,2023-10-17,14:30:39,Completed,305
3352,1,5,Paneer Butter Masala,2023-05-23,14:30:39,Completed,316
3468,9,1,Fish Curry,2023-11-13,14:30:36,Completed,321
2249,3,1,Pasta Alfredo,2023-02-24,14:30:34,Completed,493
3858,2,8,Dal Makhani,2023-03-19,14:30:31,Completed,232
9079,9,10,Samosa,2023-04-02,14:30:28,Completed,305
4724,21,8,Chicken Shawarma,2023-10-23,14:30:27,Completed,334
5964,22,2,Masala Dosa,2023-03-31,14:30:10,Completed,248
9274,4,4,Egg Curry,2023-12-04,14:30:07,Completed,278
5799,18,4,Paneer Butter Masala,2023-09-17,14:29:58,Completed,344
8644,4,9,Pizza,2023-07-13,14:29:58,Completed,332
5185,18,1,Grilled Chicken Sandwich,2023-11-11,14:29:55,Completed,274
9364,5,5,Vegetable Fried Rice,2023-05-20,14:29:50,Completed,309
8583,5,2,Hyderabadi Biryani,2023-01-18,14:29:42,Completed,250
7801,7,4,Mutton Biryani,2023-09-26,14:29:38,Completed,228
6274,17,7,Pasta Alfredo,2023-12-02,14:29:35,Completed,652
7183,8,7,Chicken Shawarma,2023-03-28,14:29:32,Completed,678
9721,8,9,Burger,2023-05-04,14:29:17,Completed,298
7026,6,7,Vegetable Fried Rice,2023-11-04,14:29:06,Completed,279
7704,9,2,Chicken Biryani,2023-09-21,14:29:01,Completed,305
6145,16,10,Butter Chicken,2023-11-10,14:28:48,Completed,251
1889,8,1,Vegetable Fried Rice,2023-06-09,14:28:36,Completed,302
9200,9,6,Egg Curry,2023-06-07,14:28:35,Completed,248
2890,14,4,Butter Chicken,2023-05-18,14:28:31,Completed,494
4559,17,10,Butter Chicken,2023-04-28,14:28:29,Completed,347
2642,7,3,Grilled Chicken Sandwich,2023-02-21,14:28:27,Completed,462
3426,2,2,Masala Dosa,2023-11-02,14:28:24,Completed,308
3231,2,1,Lamb Kebab,2023-05-09,14:28:08,Not Fulfilled,521
8249,8,5,Chicken Biryani,2023-11-20,14:28:05,Completed,324
1766,10,1,Masala Dosa,2023-06-03,14:28:04,Completed,283
5360,18,9,Paneer Butter Masala,2023-05-26,14:27:50,Completed,483
6629,7,2,Lamb Kebab,2023-11-19,14:27:50,Completed,528
9413,9,6,Lamb Kebab,2023-06-25,14:27:44,Completed,340
364,13,3,Burger,2023-03-24,14:27:30,Completed,320
5302,15,4,Chicken Shawarma,2023-11-06,14:27:23,Completed,314
7903,6,7,Paneer Tikka,2023-10-31,14:27:13,Completed,202
6685,5,10,Prawn Masala,2023-06-06,14:27:00,Completed,662
3284,10,3,Mutton Rogan Josh,2023-12-21,14:26:58,Completed,290
7664,6,5,Hyderabadi Biryani,2023-04-08,14:26:54,Completed,641
5229,15,10,Dal Makhani,2023-07-25,14:26:42,Completed,271
7552,5,7,Egg Curry,2023-01-26,14:26:42,Completed,272
6243,20,7,Fish Curry,2023-09-11,14:26:39,Completed,222
3379,18,6,Paneer Butter Masala,2023-04-22,14:26:37,Completed,514
1974,5,4,Prawn Masala,2023-05-05,14:26:34,Completed,208
5654,19,3,Paneer Butter Masala,2023-03-09,14:26:34,Completed,312
1322,1,1,Masala Dosa,2023-01-27,14:26:20,Completed,246
5085,17,9,Paneer Lababdar,2023-05-29,14:26:10,Completed,253
7095,8,6,Masala Dosa,2023-12-31,14:26:07,Completed,244
5755,16,4,Dal Makhani,2023-04-22,14:26:02,Completed,272
7394,7,6,Butter Chicken,2023-07-14,14:26:02,Completed,331
2867,16,8,Pasta Alfredo,2023-07-12,14:26:00,Completed,251
950,13,3,Chicken Biryani,2023-12-04,14:25:59,Completed,301
6779,7,2,Prawn Masala,2023-12-14,14:25:55,Completed,295
6665,5,5,Mutton Biryani,2023-02-20,14:25:53,Completed,502
9614,9,2,Chole Bhature,2023-01-28,14:25:33,Completed,211
372,9,9,Butter Chicken,2023-02-05,14:25:24,Completed,231
4369,15,9,Burger,2023-12-11,14:25:19,Completed,226
6481,16,2,Egg Curry,2023-09-27,14:25:16,Completed,287
8160,9,3,Prawn Masala,2023-03-27,14:25:11,Completed,325
1282,1,2,Mutton Rogan Josh,2023-12-09,14:25:04,Completed,202
598,1,6,Hyderabadi Biryani,2023-10-31,14:24:59,Completed,274
2062,17,3,Paneer Butter Masala,2023-10-16,14:24:54,Completed,277
4862,19,1,Burger,2023-10-13,14:24:53,Completed,344
5135,16,2,Lamb Kebab,2023-04-09,14:24:33,Completed,532
5104,15,10,Pasta Alfredo,2023-01-22,14:24:26,Completed,495
6939,7,3,Mutton Rogan Josh,2023-03-04,14:24:24,Completed,346
3928,7,10,Chicken Biryani,2023-11-13,14:24:04,Completed,479
6388,21,3,Mutton Rogan Josh,2023-08-28,14:24:02,Completed,350
258,3,7,Paneer Butter Masala,2023-12-07,14:23:58,Completed,238
2431,21,10,Fish Curry,2023-08-09,14:23:47,Completed,329
7562,9,9,Chicken Shawarma,2023-11-20,14:23:45,Completed,527
7283,8,5,Pasta Alfredo,2023-01-11,14:23:27,Completed,636
8215,6,8,Burger,2023-11-05,14:23:19,Completed,327
9832,6,5,Pizza,2023-04-08,14:23:11,Completed,588
4332,15,8,Fish Curry,2023-06-15,14:23:07,Completed,277
8690,6,7,Burger,2023-10-11,14:23:03,Completed,308
74,16,3,Paneer Tikka,2023-06-24,14:22:56,Completed,347
6742,6,3,Chicken Shawarma,2023-03-01,14:22:53,Completed,217
98,22,1,Paneer Butter Masala,2023-04-08,14:22:49,Completed,274
8964,5,4,Chole Bhature,2023-07-27,14:22:49,Completed,582
2354,1,3,Chicken Biryani,2023-01-14,14:22:39,Completed,230
7387,5,10,Lamb Kebab,2023-06-19,14:22:38,Completed,262
8153,6,7,Mutton Rogan Josh,2023-11-05,14:22:37,Completed,208
4449,21,3,Mutton Rogan Josh,2023-03-22,14:22:33,Completed,284
7666,7,5,Prawn Masala,2023-05-13,14:22:15,Completed,208
4887,16,4,Chicken Biryani,2023-10-22,14:22:12,Completed,440
8274,6,1,Chicken Shawarma,2023-04-13,14:22:04,Completed,297
1749,2,3,Masala Dosa,2023-09-27,14:21:58,Completed,202
3398,3,6,Dal Makhani,2023-09-03,14:21:40,Completed,308
4210,16,8,Lamb Kebab,2023-12-28,14:21:31,Completed,325
5850,19,1,Egg Curry,2023-09-24,14:21:31,Completed,319
6463,15,9,Pasta Alfredo,2023-11-27,14:21:23,Completed,214
8486,8,5,Pasta Alfredo,2023-06-14,14:21:12,Not Fulfilled,205
8915,9,4,Vegetable Fried Rice,2023-03-24,14:21:12,Completed,200
3366,15,8,Burger,2023-02-06,14:21:09,Completed,433
9731,7,4,Chicken Tikka,2023-11-30,14:21:06,Completed,657
6970,8,3,Egg Curry,2023-10-07,14:21:01,Completed,476
309,14,2,Chicken Biryani,2023-12-18,14:20:56,Completed,297
1356,14,3,Chicken Biryani,2023-08-23,14:20:56,Completed,288
7586,7,10,Fish Curry,2023-01-01,14:20:43,Completed,506
1719,16,10,Paneer Butter Masala,2023-06-25,14:20:37,Completed,303
9477,9,3,Chicken Shawarma,2023-01-13,14:20:31,Completed,350
3043,16,4,Chicken Shawarma,2023-11-13,14:20:30,Completed,273
9928,8,9,Chicken Tikka,2023-11-08,14:20:30,Completed,272
2185,17,5,Lamb Kebab,2023-10-03,14:20:17,Completed,240
841,22,7,Paneer Butter Masala,2023-10-25,14:20:06,Completed,217
9111,7,8,Paneer Lababdar,2023-03-07,14:20:04,Completed,329
4166,22,3,Paneer Butter Masala,2023-07-15,14:19:58,Completed,438
3353,3,9,Pasta Alfredo,2023-06-24,14:19:50,Completed,246
4268,19,6,Masala Dosa,2023-06-11,14:19:48,Completed,199
6117,22,6,Fish Curry,2023-04-25,14:19:43,Completed,454
2926,5,6,Mutton Biryani,2023-08-27,14:19:42,Completed,335
3604,5,4,Vegetable Fried Rice,2023-01-17,14:19:32,Completed,374
8723,7,8,Lamb Kebab,2023-05-14,14:19:32,Completed,462
5204,15,2,Mutton Rogan Josh,2023-12-09,14:19:27,Completed,279
3969,13,6,Chicken Biryani,2023-01-10,14:19:26,Completed,243
1422,17,7,Fish Curry,2023-09-15,14:19:21,Completed,216
7350,5,8,Butter Chicken,2023-06-29,14:19:21,Completed,302
3432,5,7,Hyderabadi Biryani,2023-09-06,14:19:13,Not Fulfilled,243
584,3,8,Pasta Alfredo,2023-09-28,14:19:06,Completed,350
7923,4,10,Paneer Tikka,2023-09-16,14:18:57,Completed,229
3109,16,5,Masala Dosa,2023-09-28,14:18:48,Completed,259
9915,8,3,Samosa,2023-03-21,14:18:31,Completed,239
7703,4,7,Chole Bhature,2023-07-31,14:18:30,Completed,212
943,15,7,Chole Bhature,2023-09-28,14:18:28,Completed,326
4504,15,1,Hyderabadi Biryani,2023-01-25,14:18:26,Completed,258
3788,6,1,Mutton Biryani,2023-03-24,14:18:24,Completed,200
7675,8,8,Grilled Chicken Sandwich,2023-03-21,14:18:14,Completed,335
9066,4,1,Burger,2023-11-06,14:18:05,Completed,539
6999,4,1,Lamb Kebab,2023-08-09,14:17:54,Completed,326
276,21,2,Pizza,2023-06-25,14:17:51,Completed,342
5513,21,2,Burger,2023-12-29,14:17:27,Completed,203
801,17,1,Paneer Lababdar,2023-10-26,14:17:19,Completed,301
9000,5,8,Samosa,2023-10-25,14:17:17,Completed,663
465,10,8,Pasta Alfredo,2023-01-11,14:17:07,Completed,275
949,5,7,Pizza,2023-05-23,14:17:00,Completed,321
2481,17,7,Egg Curry,2023-09-22,14:16:58,Completed,351
3502,10,3,Butter Chicken,2023-11-10,14:16:54,Completed,280
7341,6,2,Burger,2023-06-26,14:16:52,Completed,238
3975,21,2,Paneer Butter Masala,2023-06-13,14:16:48,Completed,336
3894,3,10,Dal Makhani,2023-06-24,14:16:43,Completed,441
7155,6,7,Vegetable Fried Rice,2023-04-30,14:16:43,Completed,218
8384,6,2,Masala Dosa,2023-05-14,14:16:39,Completed,205
7560,6,3,Egg Curry,2023-03-16,14:16:35,Completed,305
4893,19,5,Burger,2023-08-06,14:16:30,Completed,355
653,15,2,Hyderabadi Biryani,2023-09-08,14:16:22,Completed,269
6798,8,6,Prawn Masala,2023-09-16,14:16:21,Completed,304
8304,8,1,Chole Bhature,2023-06-05,14:16:20,Completed,500
7699,6,5,Masala Dosa,2023-10-21,14:16:17,Completed,292
433,20,5,Pasta Alfredo,2023-07-27,14:16:01,Completed,403
8728,6,1,Mutton Biryani,2023-04-15,14:15:47,Completed,555
6556,8,2,Grilled Chicken Sandwich,2023-10-12,14:15:38,Completed,238
5385,21,2,Chicken Shawarma,2023-06-23,14:15:33,Completed,524
6440,20,2,Masala Dosa,2023-06-20,14:15:32,Completed,332
3618,11,6,Chicken Biryani,2023-03-03,14:15:30,Completed,286
3333,4,6,Chicken Shawarma,2023-12-02,14:15:29,Not Fulfilled,242
5119,15,4,Masala Dosa,2023-09-21,14:15:27,Completed,355
3321,13,5,Chicken Biryani,2023-03-13,14:15:20,Completed,266
2585,1,9,Mutton Rogan Josh,2023-07-13,14:15:18,Completed,228
4,3,7,Prawn Masala,2024-01-04,14:15:00,Completed,477
7849,9,5,Mutton Rogan Josh,2023-09-01,14:15:00,Completed,285
4826,16,4,Chicken Shawarma,2023-08-12,14:14:59,Completed,269
5320,19,4,Grilled Chicken Sandwich,2023-03-10,14:14:58,Completed,273
7856,8,5,Chole Bhature,2023-06-03,14:14:58,Completed,294
1432,10,4,Chole Bhature,2023-03-08,14:14:52,Completed,304
6381,19,1,Lamb Kebab,2023-08-22,14:14:49,Completed,288
3005,22,7,Pasta Alfredo,2023-10-24,14:14:48,Completed,516
2532,8,9,Chole Bhature,2023-03-08,14:14:37,Completed,239
7592,9,2,Paneer Butter Masala,2023-12-06,14:14:35,Completed,336
1005,3,3,Pasta Alfredo,2023-09-29,14:14:24,Completed,385
4365,19,9,Chicken Biryani,2023-09-26,14:14:22,Completed,308
7730,7,8,Paneer Butter Masala,2023-08-03,14:14:18,Completed,263
5066,22,3,Prawn Masala,2023-09-09,14:14:17,Completed,261
7807,8,4,Pasta Alfredo,2023-10-03,14:14:14,Completed,264
795,18,1,Vegetable Fried Rice,2023-11-16,14:14:13,Completed,208
6801,5,5,Chicken Biryani,2023-06-28,14:14:02,Completed,328
6843,8,10,Masala Dosa,2023-03-16,14:14:00,Completed,235
7510,7,8,Butter Chicken,2023-09-09,14:13:53,Completed,307
2369,7,8,Chicken Biryani,2023-06-19,14:13:50,Completed,490
8008,8,5,Paneer Butter Masala,2023-07-23,14:13:37,Completed,453
2914,2,9,Hyderabadi Biryani,2023-08-13,14:13:36,Completed,298
731,9,10,Masala Dosa,2023-12-10,14:13:33,Completed,330
3407,14,8,Paneer Tikka,2023-06-27,14:13:32,Completed,328
3380,4,6,Dal Makhani,2023-12-17,14:13:25,Completed,286
9440,4,5,Mutton Biryani,2023-11-23,14:13:18,Completed,349
1514,7,2,Masala Dosa,2023-06-25,14:13:04,Completed,288
4513,22,4,Burger,2023-06-06,14:13:00,Completed,230
8830,4,7,Prawn Masala,2023-09-26,14:13:00,Completed,593
4348,18,4,Masala Dosa,2023-10-13,14:12:55,Completed,315
4078,15,4,Fish Curry,2023-10-22,14:12:50,Completed,264
8967,5,2,Mutton Biryani,2023-09-16,14:12:42,Completed,284
752,5,1,Chicken Shawarma,2023-09-18,14:12:32,Completed,226
3189,21,4,Paneer Butter Masala,2023-10-01,14:12:28,Completed,257
6838,5,4,Vegetable Fried Rice,2023-12-05,14:12:27,Completed,236
9940,5,7,Chicken Shawarma,2023-04-20,14:12:27,Completed,587
6303,18,9,Vegetable Fried Rice,2023-07-22,14:12:18,Completed,340
1770,6,10,Mutton Biryani,2023-07-03,14:12:16,Completed,343
5081,16,6,Egg Curry,2023-03-24,14:12:16,Completed,341
7498,8,5,Prawn Masala,2023-03-21,14:12:13,Completed,234
3246,2,6,Masala Dosa,2023-10-09,14:12:11,Completed,324
846,4,5,Masala Dosa,2023-06-16,14:12:09,Completed,237
3154,1,8,Pasta Alfredo,2023-03-25,14:12:01,Completed,283
811,22,2,Egg Curry,2023-04-24,14:11:55,Completed,339
1423,4,8,Chole Bhature,2023-10-13,14:11:53,Completed,448
